trial_id,test_loss,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
478b9c34,0.2167195975780487,28.194802045822144,True,,,1,2c24b2d981234641ab53fcef6936e609,2020-10-05_16-02-05,1601938925,28.194802045822144,14094,CSI0354806,192.168.1.240,28.194802045822144,0,1,"20_batch_size=547,dropout=0.52289,epochs=30,learning_rate=0.033597",0.03359656005717716,0.522889897796111,30,547
d0171434,1.172956109046936,77.99384713172913,True,,,1,2b08f4f98e074c969a3c8dcbe51c63da,2020-10-05_16-03-40,1601939020,77.99384713172913,14113,CSI0354806,192.168.1.240,77.99384713172913,0,1,"1_batch_size=377,dropout=0.50875,epochs=55,learning_rate=0.09803",0.09803031845002087,0.508747591345251,55,377
d0176790,2.1670243740081787,304.90552496910095,True,,,1,cbddd604532549189d2f9531beca6de8,2020-10-05_16-07-27,1601939247,304.90552496910095,14116,CSI0354806,192.168.1.240,304.90552496910095,0,1,"2_batch_size=20,dropout=0.30249,epochs=41,learning_rate=0.093301",0.09330146955172497,0.30248972096954746,41,20
d017ae30,0.3314207196235657,39.51859903335571,True,,,1,a9e327ea120c4eeda264ee3f0fb264db,2020-10-05_16-03-02,1601938982,39.51859903335571,14114,CSI0354806,192.168.1.240,39.51859903335571,0,1,"3_batch_size=291,dropout=0.20753,epochs=15,learning_rate=0.054426",0.0544262942017074,0.2075322617068581,15,291
d017efe4,0.35601574182510376,41.04746174812317,True,,,1,478ac6f3d2484355afee3f237d6dffea,2020-10-05_16-03-04,1601938984,41.04746174812317,14115,CSI0354806,192.168.1.240,41.04746174812317,0,1,"4_batch_size=482,dropout=0.38606,epochs=24,learning_rate=0.071612",0.07161181836260186,0.38605520324638964,24,482
d0183b70,1.0197945833206177,94.27841687202454,True,,,1,96a93bae554e4a99b5665b5b065864a6,2020-10-05_16-03-57,1601939037,94.27841687202454,14117,CSI0354806,192.168.1.240,94.27841687202454,0,1,"5_batch_size=254,dropout=0.57512,epochs=52,learning_rate=0.068852",0.06885181038885037,0.5751167511636157,52,254
d01882b0,0.2970046103000641,33.07587814331055,True,,,1,32025d26272740149a8fa70c37446a19,2020-10-05_16-02-56,1601938976,33.07587814331055,14118,CSI0354806,192.168.1.240,33.07587814331055,0,1,"6_batch_size=359,dropout=0.23733,epochs=13,learning_rate=0.062858",0.06285845008790786,0.23733146657804208,13,359
d018c432,0.9356546998023987,87.93033194541931,True,,,1,ae94e3087d8146d1ab9feee467069835,2020-10-05_16-03-50,1601939030,87.93033194541931,14123,CSI0354806,192.168.1.240,87.93033194541931,0,1,"7_batch_size=281,dropout=0.40809,epochs=51,learning_rate=0.088138",0.08813799798924576,0.40809322193497055,51,281
d01905c8,0.6111545562744141,79.87865400314331,True,,,1,a97981785a7c4fe287f5f26b0175a01e,2020-10-05_16-03-43,1601939023,79.87865400314331,14119,CSI0354806,192.168.1.240,79.87865400314331,0,1,"8_batch_size=366,dropout=0.31198,epochs=55,learning_rate=0.075167",0.07516705775899052,0.31198277883546716,55,366
d01949b6,0.3334938585758209,82.72828221321106,True,,,1,2231e69c5ee940c39197cdad0e041e0f,2020-10-05_16-04-46,1601939086,82.72828221321106,14139,CSI0354806,192.168.1.240,82.72828221321106,0,1,"9_batch_size=395,dropout=0.36967,epochs=60,learning_rate=0.042979",0.04297916259617915,0.3696679228019557,60,395
