trial_id,robust_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,experiment_tag,config.learning_rate,config.dropout,config.epochs,config.batch_size
5f21bfa2,0.4953846153846154,64.56013941764832,True,,,1,95dcb1703bf144aa8d65f529e8fef865,2020-10-06_13-07-18,1602014838,64.56013941764832,13995,lambda1,140.221.79.11,64.56013941764832,0,1,"11_batch_size=50,dropout=0.47541,epochs=10,learning_rate=0.085008",0.0850082846142185,0.4754072779903665,10,50
5f21bfa3,0.8420118343195266,56.12143397331238,True,,,1,d40d7c7ad3a4469796738a3dd260fca4,2020-10-06_13-07-10,1602014830,56.12143397331238,13938,lambda1,140.221.79.11,56.12143397331238,0,1,"12_batch_size=390,dropout=0.6051,epochs=37,learning_rate=0.070085",0.07008515532151262,0.6050969168045707,37,390
5f21bfa4,0.34306569343065696,69.11140632629395,True,,,1,db09cd96105b4144872a7f9c554c6a09,2020-10-06_13-07-23,1602014843,69.11140632629395,13962,lambda1,140.221.79.11,69.11140632629395,0,1,"13_batch_size=137,dropout=0.77676,epochs=25,learning_rate=0.068201",0.06820136826719439,0.7767556734898031,25,137
5f21bfa5,0.9371359710785299,25.83428978919983,True,,,1,b4eb576095764a79b19fba239fe44248,2020-10-06_13-06-40,1602014800,25.83428978919983,14066,lambda1,140.221.79.11,25.83428978919983,0,1,"14_batch_size=383,dropout=0.54434,epochs=11,learning_rate=0.061565",0.06156459448586815,0.5443356840666945,11,383
5f21bfa6,0.5893058161350844,64.30368757247925,True,,,1,57d084b0f10f4a57bab127147d118893,2020-10-06_13-07-18,1602014838,64.30368757247925,13989,lambda1,140.221.79.11,64.30368757247925,0,1,"15_batch_size=410,dropout=0.72816,epochs=47,learning_rate=0.066446",0.0664460458981781,0.7281631919951277,47,410
5f21bfa7,0.49498327759197325,147.12828302383423,True,,,1,00e1e150c19940f897c3b62bdddffed1,2020-10-06_13-08-41,1602014921,147.12828302383423,13940,lambda1,140.221.79.11,147.12828302383423,0,1,"16_batch_size=46,dropout=0.47423,epochs=31,learning_rate=0.075384",0.0753835931336797,0.47422653612978144,31,46
5f21bfa8,0.7961538461538462,148.72642183303833,True,,,1,ed010386c3a54a59911881c8e5180a63,2020-10-06_13-08-42,1602014922,148.72642183303833,13994,lambda1,140.221.79.11,148.72642183303833,0,1,"17_batch_size=100,dropout=0.59169,epochs=64,learning_rate=0.04671",0.04671020981930832,0.5916884537973552,64,100
5f21bfa9,0.3055555555555556,92.95969533920288,True,,,1,5f8cbf47ed0f4916a5d08d6fb9852bab,2020-10-06_13-07-47,1602014867,92.95969533920288,13959,lambda1,140.221.79.11,92.95969533920288,0,1,"18_batch_size=144,dropout=0.75827,epochs=38,learning_rate=0.07734",0.07733967322647597,0.7582710392456085,38,144
5f21bfaa,0.3519061583577713,51.176286697387695,True,,,1,b3be8caf4e5d4b7c95fa5ab992c63fc8,2020-10-06_13-07-05,1602014825,51.176286697387695,13925,lambda1,140.221.79.11,51.176286697387695,0,1,"19_batch_size=341,dropout=0.78087,epochs=32,learning_rate=0.079837",0.07983695948343347,0.7808683383957418,32,341
5f21bfab,0.9482758620689655,52.60512685775757,True,,,1,f1153f3f4dd64d4e8eed3ef933d7e4e5,2020-10-06_13-07-07,1602014827,52.60512685775757,39656,lambda1,140.221.79.11,52.60512685775757,0,1,"20_batch_size=522,dropout=0.52271,epochs=45,learning_rate=0.039458",0.03945800705087243,0.5227068973777539,45,522
cd3d7854,0.9008667388949079,130.9537582397461,True,,,1,13292768659f4cef9d87685a1f44d822,2020-10-06_13-19-00,1602015540,130.9537582397461,48642,lambda1,140.221.79.11,130.9537582397461,0,1,"1_batch_size=142,dropout=0.56803,epochs=48,learning_rate=0.026488",0.026487888082536173,0.568025418765317,48,142
cd3d7855,0.8474801061007957,73.57949948310852,True,,,1,2a64eebed3ac459985464c2b4d1d0fe1,2020-10-06_13-18-03,1602015483,73.57949948310852,48644,lambda1,140.221.79.11,73.57949948310852,0,1,"2_batch_size=464,dropout=0.83742,epochs=50,learning_rate=0.03386",0.03385951404166175,0.8374243305366265,50,464
cd3d7856,0.7884615384615384,116.1130723953247,True,,,1,21e56f44246245e5ad3b1e13a5ccb7de,2020-10-06_13-18-49,1602015529,116.1130723953247,48648,lambda1,140.221.79.11,116.1130723953247,0,1,"3_batch_size=40,dropout=0.77875,epochs=14,learning_rate=0.024177",0.02417680923947378,0.7787513679044429,14,40
cd3d7857,0.6619718309859155,242.9021294116974,True,,,1,5d1825ac143f481888c9a1cd5a7f0170,2020-10-06_13-20-56,1602015656,242.9021294116974,48650,lambda1,140.221.79.11,242.9021294116974,0,1,"4_batch_size=71,dropout=0.64716,epochs=62,learning_rate=0.035986",0.035986238454079174,0.6471620863552372,62,71
cd3d7858,0.8496410256410256,86.17005753517151,True,,,1,16ad48183168401996c32268b07ceeb4,2020-10-06_13-18-20,1602015500,86.17005753517151,48652,lambda1,140.221.79.11,86.17005753517151,0,1,"5_batch_size=375,dropout=0.58541,epochs=55,learning_rate=0.045838",0.045838481532405516,0.585409104697219,55,375
cd3d7859,0.8738591916558018,111.28947448730469,True,,,1,a02831d3769340c48caf770fcb16186f,2020-10-06_13-18-45,1602015525,111.28947448730469,48654,lambda1,140.221.79.11,111.28947448730469,0,1,"6_batch_size=236,dropout=0.51477,epochs=49,learning_rate=0.059269",0.05926926282592514,0.5147730935593245,49,236
cd3d785a,0.8902097902097902,70.97991514205933,True,,,1,6c87f8e583f645ea8b68428779fd8716,2020-10-06_13-18-05,1602015485,70.97991514205933,48657,lambda1,140.221.79.11,70.97991514205933,0,1,"7_batch_size=440,dropout=0.71577,epochs=40,learning_rate=0.041998",0.04199798167194659,0.7157701104470768,40,440
